time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.073,0.074,0.07371428571428572,0.074,0.00045175395145262605,0.066,0.068,0.06684999999999999,0.067,0.0004769696007084733,0.595,0.596,0.5953,0.595,0.00045825756949558437,0.024,0.025,0.024050000000000005,0.024,0.00021794494717703388,0.217,0.219,0.21800000000000003,0.218,0.0003162277660168382,0.066,0.069,0.06700000000000002,0.067,0.0007745966692414841,0.986,0.987,0.9862999999999997,0.986,0.0004582575694955844,0.054,0.054,0.054000000000000006,0.054,6.938893903907228e-18,0.536,0.537,0.5368500000000002,0.537,0.0003570714214271428,0.07,0.07200000000000001,0.07055,0.07050000000000001,0.0005894913061275802,32,32,4096,11008,32768,True,1440,4
0.07200000000000001,0.074,0.07314285714285715,0.073,0.00046656947481584225,0.066,0.067,0.06664999999999999,0.067,0.0004769696007084733,0.595,0.596,0.5950500000000001,0.595,0.00021794494717703388,0.024,0.025,0.024100000000000003,0.024,0.00030000000000000024,0.218,0.219,0.21805,0.218,0.00021794494717703385,0.066,0.067,0.06640000000000001,0.066,0.0004898979485566361,0.986,0.986,0.9860000000000001,0.986,1.1102230246251565e-16,0.053,0.054,0.0531,0.053,0.00030000000000000024,0.536,0.537,0.53685,0.537,0.0003570714214271428,0.069,0.07100000000000001,0.0699,0.07,0.0006244997998398403,32,32,4096,11008,32768,True,1424,4
0.07100000000000001,0.07200000000000001,0.07166666666666668,0.07200000000000001,0.0004714045207910321,0.066,0.067,0.06655,0.067,0.0004974937185533104,0.594,0.595,0.5949000000000002,0.595,0.00030000000000000024,0.023,0.024,0.023750000000000004,0.024,0.0004330127018922197,0.217,0.219,0.21789999999999998,0.218,0.0005385164807134509,0.066,0.067,0.0663,0.066,0.00045825756949558437,1.182,1.183,1.1825499999999998,1.183,0.0004974937185533657,0.051000000000000004,0.052000000000000005,0.051050000000000005,0.051000000000000004,0.0002179449471770339,0.487,0.488,0.48705,0.487,0.00021794494717703385,0.068,0.07,0.06895000000000001,0.069,0.0005894913061275804,32,32,4096,11008,32768,True,1408,4
0.07100000000000001,0.07200000000000001,0.0714761904761905,0.07100000000000001,0.0004994327848429298,0.066,0.067,0.0665,0.0665,0.0005000000000000004,0.594,0.595,0.5946,0.595,0.0004898979485566361,0.023,0.024,0.023050000000000005,0.023,0.00021794494717703388,0.217,0.218,0.21785000000000002,0.218,0.0003570714214271428,0.065,0.067,0.0663,0.066,0.0007141428428542857,1.182,1.183,1.1823,1.182,0.00045825756949563533,0.05,0.051000000000000004,0.050900000000000015,0.051000000000000004,0.00030000000000000024,0.486,0.487,0.48695000000000005,0.487,0.0002179449471770339,0.067,0.069,0.06790000000000002,0.068,0.00043588989435406776,32,32,4096,11008,32768,True,1392,4
0.069,0.07100000000000001,0.0701904761904762,0.07,0.0004994327848429298,0.065,0.067,0.06610000000000002,0.066,0.00043588989435406776,0.594,0.595,0.59425,0.594,0.0004330127018922198,0.023,0.024,0.023200000000000005,0.023,0.0004000000000000003,0.217,0.218,0.21755,0.218,0.0004974937185533104,0.065,0.067,0.06555,0.0655,0.0005894913061275802,1.181,1.183,1.1817499999999999,1.182,0.0005361902647381472,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0.486,0.487,0.48685,0.487,0.00035707142142714284,0.066,0.068,0.06735,0.067,0.0005722761571129803,32,32,4096,11008,32768,True,1376,4
0.069,0.07100000000000001,0.07004761904761907,0.07,0.0003749527559053246,0.063,0.064,0.0636,0.064,0.0004898979485566361,0.594,0.594,0.5939999999999999,0.594,1.1102230246251565e-16,0.022,0.023,0.022900000000000004,0.023,0.0003000000000000003,0.216,0.217,0.21685,0.217,0.00035707142142714273,0.063,0.064,0.06315,0.063,0.0003570714214271428,1.181,1.182,1.1812,1.181,0.00039999999999995595,0.049,0.05,0.04925000000000001,0.049,0.00043301270189221973,0.486,0.487,0.48645000000000005,0.486,0.0004974937185533104,0.065,0.067,0.06625,0.066,0.0005361902647381809,32,32,4096,11008,32768,True,1360,4
0.068,0.07,0.06885714285714285,0.069,0.000559397148784321,0.063,0.064,0.06334999999999999,0.063,0.00047696960070847325,0.594,0.594,0.5939999999999999,0.594,1.1102230246251565e-16,0.021,0.022,0.0216,0.022,0.0004898979485566345,0.216,0.217,0.21664999999999995,0.217,0.0004769696007084733,0.062,0.063,0.06284999999999999,0.063,0.00035707142142714273,0.9490000000000001,0.9500000000000001,0.9492500000000004,0.9490000000000001,0.0004330127018922197,0.05,0.051000000000000004,0.05060000000000001,0.051000000000000004,0.0004898979485566361,0.486,0.486,0.4860000000000001,0.486,1.1102230246251565e-16,0.063,0.065,0.06420000000000001,0.064,0.0005099019513592789,32,32,4096,11008,32768,True,1344,4
0.067,0.068,0.06723809523809524,0.067,0.00042591770999996035,0.063,0.063,0.06299999999999999,0.063,1.3877787807814457e-17,0.594,0.595,0.5941,0.594,0.0003000000000000003,0.021,0.022,0.02135,0.021,0.0004769696007084717,0.216,0.217,0.21615,0.216,0.00035707142142714273,0.062,0.063,0.06265,0.063,0.00047696960070847314,0.9490000000000001,0.9490000000000001,0.9490000000000004,0.9490000000000001,3.3306690738754696e-16,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0.486,0.486,0.4860000000000001,0.486,1.1102230246251565e-16,0.062,0.065,0.0635,0.064,0.0008062257748298557,32,32,4096,11008,32768,True,1328,4
0.065,0.067,0.06623809523809525,0.066,0.000525969572247013,0.062,0.064,0.06284999999999999,0.063,0.0004769696007084733,0.594,0.595,0.5942,0.594,0.00040000000000000034,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.215,0.217,0.21605000000000002,0.216,0.0003840572873934307,0.062,0.063,0.062150000000000004,0.062,0.00035707142142714284,0.9480000000000001,0.9490000000000001,0.9489500000000003,0.9490000000000001,0.00021794494717703388,0.049,0.05,0.04950000000000001,0.0495,0.0005000000000000006,0.485,0.486,0.48595000000000016,0.486,0.00021794494717703388,0.062,0.063,0.062450000000000006,0.062,0.0004974937185533104,32,32,4096,11008,32768,True,1312,4
0.065,0.067,0.06580952380952382,0.066,0.0004994327848429298,0.062,0.063,0.06244999999999999,0.062,0.0004974937185533104,0.594,0.594,0.5939999999999999,0.594,1.1102230246251565e-16,0.021,0.021,0.021000000000000005,0.021,3.469446951953614e-18,0.215,0.217,0.21585000000000001,0.216,0.0005722761571129803,0.062,0.063,0.062150000000000004,0.062,0.00035707142142714284,0.9480000000000001,0.9490000000000001,0.9487500000000002,0.9490000000000001,0.00043301270189221973,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,0.485,0.486,0.48585,0.486,0.00035707142142714284,0.061,0.062,0.061349999999999995,0.061,0.0004769696007084733,32,32,4096,11008,32768,True,1296,4
